frame_id,avg_brut_dist,hog_mean_prev,hog_mean_curnt,hog_abs_mean_diff,class_label
263,51.00682593856655,0.060764375772324054,0.050307339320083376,0.010457036452240678,slip
264,50.88235294117647,0.050307339320083376,0.06098934096567662,0.010682001645593242,slip
265,52.0921052631579,0.06098934096567662,0.0540670234402836,0.006922317525393018,slip
265,68.52307692307693,0.06098934096567662,0.11766649452826758,0.05667715356259096,slip
266,69.57142857142857,0.11766649452826758,0.06203537961275574,0.05563111491551184,slip
267,49.95789473684211,0.06203537961275574,0.049091704698004134,0.012943674914751603,slip
268,48.75757575757576,0.049091704698004134,0.06127518175483951,0.012183477056835375,slip
269,48.736486486486484,0.06127518175483951,0.06807391378145872,0.006798732026619209,slip
270,47.77591973244147,0.06807391378145872,0.06555530607960876,0.002518607701849959,noslip
271,45.408026755852845,0.06555530607960876,0.07030643758126769,0.004751131501658928,slip
272,47.090625,0.07030643758126769,0.06735816613443599,0.002948271446831699,noslip
273,45.763333333333335,0.06735816613443599,0.0004676632147781784,0.06689050291965781,slip
274,48.95652173913044,0.0004676632147781784,0.07189159495679649,0.07142393174201832,slip
275,47.42307692307692,0.07189159495679649,0.06250931281554521,0.00938228214125128,noslip
276,44.15492957746479,0.06250931281554521,0.062403354015582876,0.0001059587999623357,noslip
277,48.02205882352941,0.062403354015582876,0.06502377077264766,0.0026204167570647863,slip
278,50.03669724770642,0.06502377077264766,0.067290683038536,0.002266912265888335,slip
279,50.59090909090909,0.067290683038536,0.07007484916058962,0.002784166122053622,slip
280,44.62619047619047,0.07007484916058962,0.06854658671797749,0.00152826244261213,noslip
281,49.01025641025641,0.06854658671797749,0.06627931392929268,0.0022672727886848126,slip
282,49.55440414507772,0.06627931392929268,0.06281182629823494,0.003467487631057739,slip
283,49.073170731707314,0.06281182629823494,0.0651546998798098,0.002342873581574867,slip
284,48.57,0.0651546998798098,0.06744455980350691,0.00228985992369711,slip
285,49.40412979351032,0.06744455980350691,0.06454968194194223,0.0028948778615646847,slip
286,47.05050505050505,0.06454968194194223,0.06909043364360218,0.004540751701659948,noslip
287,46.92181069958848,0.06909043364360218,0.010603320308278109,0.05848711333532407,slip
288,44.51764705882353,0.010603320308278109,0.005665730558465396,0.004937589749812713,noslip
289,44.18352059925093,0.005665730558465396,0.07024849322893006,0.06458276267046467,slip
290,43.14383561643836,0.07024849322893006,0.06512425155388003,0.005124241675050031,noslip
291,46.2962962962963,0.06512425155388003,0.06382513892932341,0.0012991126245566198,noslip
292,44.75170068027211,0.06382513892932341,0.066089062714289,0.0022639237849655935,noslip
293,45.692,0.066089062714289,0.003911791935726851,0.06217727077856216,slip
294,47.70661157024794,0.003911791935726851,0.003527681217118276,0.00038411071860857456,noslip
294,59.723214285714285,0.003911791935726851,0.1008509050801444,0.09693911314441754,slip
295,60.54330708661417,0.1008509050801444,0.05975335640262688,0.04109754867751752,slip
296,48.09782608695652,0.05975335640262688,0.05840735728837427,0.0013459991142526079,noslip
297,46.686980609418285,0.05840735728837427,0.06559411909321287,0.007186761804838605,noslip
298,47.764550264550266,0.06559411909321287,0.05702330067524285,0.008570818417970028,noslip
299,46.31612903225806,0.05702330067524285,0.05733444007083838,0.0003111393955955305,noslip
300,47.528985507246375,0.05733444007083838,0.056807819010502615,0.0005266210603357621,noslip
301,48.51336898395722,0.056807819010502615,0.0513280414451504,0.005479777565352215,noslip
302,48.43424317617866,0.0513280414451504,0.054446447916108746,0.003118406470958346,noslip
303,48.575682382134,0.054446447916108746,0.047071814970464455,0.007374632945644291,noslip
303,53.556603773584904,0.054446447916108746,0.09094295507464294,0.03649650715853419,slip
304,51.333333333333336,0.09094295507464294,0.04941203450392795,0.04153092057071499,slip
